[binsearch] Starting up...
[binsearch] Number of cores available: '4'
100,4,0.000000,0.000112
100,4,0.000000,0.000072
100,4,0.000000,0.000076
100,4,0.000000,0.000074
100,4,0.000000,0.000110
100,4,0.000000,0.000096
100,4,0.000000,0.000070
100,4,0.000000,0.000071
100,4,0.000000,0.000064
100,4,0.000000,0.000061
100,4,0.000000,0.000062
100,4,0.000000,0.000060
100,4,0.000000,0.000067
100,4,0.000000,0.000066
100,4,0.000000,0.000066
100,4,0.000000,0.000068
100,4,0.000000,0.000064
100,4,0.000000,0.000074
100,4,0.000000,0.000069
100,4,0.000000,0.000084
100,4,0.000000,0.000062
100,4,0.000000,0.000080
100,4,0.000000,0.000064
100,4,0.000000,0.000062
100,4,0.000000,0.000060
100,4,0.000000,0.000071
100,4,0.000000,0.000082
100,4,0.000000,0.000076
100,4,0.000000,0.000063
100,4,0.000000,0.000072
100,4,0.000000,0.000064
100,4,0.000000,0.000071
100,4,0.000000,0.000076
100,4,0.000000,0.000063
100,4,0.000000,0.000065
100,4,0.000000,0.000066
100,4,0.000000,0.000065
100,4,0.000000,0.000065
100,4,0.000000,0.000066
100,4,0.000000,0.000096
100,4,0.000000,0.000077
100,4,0.000000,0.000075
100,4,0.000000,0.000083
100,4,0.000000,0.000093
100,4,0.000000,0.000105
100,4,0.000000,0.000089
100,4,0.000000,0.000069
100,4,0.000000,0.000078
100,4,0.000000,0.000095
100,4,0.000000,0.000071
100,4,0.000000,0.000206
100,4,0.000000,0.000083
100,4,0.000000,0.000076
100,4,0.000000,0.000092
100,4,0.000000,0.000099
100,4,0.000000,0.000122
100,4,0.000000,0.000061
100,4,0.000000,0.000061
100,4,0.000000,0.000172
100,4,0.000000,0.000076
100,4,0.000000,0.000091
100,4,0.000000,0.000109
100,4,0.000000,0.000140
100,4,0.000000,0.000082
100,4,0.000000,0.000069
100,4,0.000000,0.000121
100,4,0.000000,0.000073
100,4,0.000000,0.000069
100,4,0.000000,0.000071
100,4,0.000000,0.000074
100,4,0.000000,0.000075
100,4,0.000000,0.000089
100,4,0.000000,0.000094
100,4,0.000000,0.000085
100,4,0.000000,0.000091
100,4,0.000000,0.000071
100,4,0.000000,0.000085
100,4,0.000000,0.000071
100,4,0.000000,0.000085
100,4,0.000000,0.000088
100,4,0.000000,0.000094
100,4,0.000000,0.000096
100,4,0.000000,0.000067
100,4,0.000000,0.000071
100,4,0.000000,0.000067
100,4,0.000000,0.000071
100,4,0.000000,0.000065
100,4,0.000000,0.000077
100,4,0.000000,0.000064
100,4,0.000000,0.000076
100,4,0.000000,0.000067
100,4,0.000000,0.000070
100,4,0.000000,0.000067
100,4,0.000000,0.000089
100,4,0.000000,0.000069
100,4,0.000000,0.000070
100,4,0.000000,0.000070
100,4,0.000000,0.000070
100,4,0.000000,0.000069
100,4,0.000000,0.000065
[datagen] Beginning value generation.
[datagen] sorting values.
[datagen] post value generation and sorting.
[datagen] wrote OK response to socket.
[datagen] wrote '1000' bytes to socket. '9000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '8000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '7000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '6000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '5000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '4000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '3000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '2000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '1000' remaining bytes.
[datagen] wrote '1000' bytes to socket. '0' remaining bytes.
[datagen] Now exiting.
